target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	0.00359138559852356	rxn00060_Shan	"cpd00001[c0],cpd00689[c0],cpd00013[c0],cpd00755[c0]"	"H2O[c0],Porphobilinogen[c0],NH3[c0],Hydroxymethylbilane[c0]"	"-1,-4,4,1"	"1,1,1,1"	rxn00060	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	0	1000	rxn00060_c0	JADHEJ010000008.1_98590:99456	OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	UniRef90_A1JI86	46.758	3.36e-67	224	94	JADHEJ010000008.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_126, whole genome shotgun sequence	98590	99456	|PWY-5188|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.61;http://identifiers.org/ec-code:4.3.1.8;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/kegg.reaction:R00084;http://identifiers.org/bigg.reaction:HMBS;http://identifiers.org/bigg.reaction:PPBNGD;http://identifiers.org/biocyc:META:OHMETHYLBILANESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100658	MNXR100658	rxn00060	R00084	HMBS;PPBNGD	OHMETHYLBILANESYN-RXN	|PWY-5188|	tetrapyrrole biosynthesis I (from glutamate)	false	66	0	0	0	OHMETHYLBILANESYN-RXN PORPHOBILSYNTH-RXN GSAAMINOTRANS-RXN GLUTRNAREDUCT-RXN
rxn00184_c0	L-Glutamate:NADP+ oxidoreductase (deaminating)	-1000	rxn00184_Shan	"cpd00001[c0],cpd00006[c0],cpd00023[c0],cpd00005[c0],cpd00013[c0],cpd00024[c0],cpd00067[c0]"	"H2O[c0],NADP[c0],L-Glutamate[c0],NADPH[c0],NH3[c0],2-Oxoglutarate[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00184	L-Glutamate:NADP+ oxidoreductase (deaminating)	TRUE	-1000	1000	rxn00184_c0	((JADHEJ010000131.1_92581:97017) & (JADHEJ010000131.1_97056:98459))	GLUTDEHYD-RXN	glutamate dehydrogenase 2 (NADP-dependent)	1.4.1.4	sp|P09831|GLTB_ECOLI	52.858	0	1436	99	JADHEJ010000131.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_31, whole genome shotgun sequence	92581	97017	|GLUTSYNIII-PWY|	good_blast	full	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.4;http://identifiers.org/seed.reaction:rxn00184;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00184;http://identifiers.org/kegg.reaction:R00248;http://identifiers.org/bigg.reaction:GDH_nadp;http://identifiers.org/bigg.reaction:GLUDy;http://identifiers.org/bigg.reaction:GLUDyi;http://identifiers.org/bigg.reaction:GLUDym;http://identifiers.org/biocyc:META:GLUTDEHYD-RXN;http://identifiers.org/metanetx.reaction:MNXR100086	MNXR100086	rxn00184	R00248	GDH_nadp;GLUDy;GLUDyi;GLUDym	GLUTDEHYD-RXN	|GLUTSYNIII-PWY|	L-glutamate biosynthesis III	true	100	0	0	0	GLUTDEHYD-RXN
rxn00189_c0	L-Glutamine amidohydrolase	995.885335911248	rxn00189_Shan	"cpd00001[c0],cpd00053[c0],cpd00013[c0],cpd00023[c0]"	"H2O[c0],L-Glutamine[c0],NH3[c0],L-Glutamate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00189	L-Glutamine amidohydrolase	FALSE	0	1000	rxn00189_c0	((JADHEJ010000013.1_2195:5449) & (JADHEJ010000013.1_1084:2184) & (JADHEJ010000099.1_9243:9830))	CARBPSYN-RXN	carbamoyl-phosphate synthetase	6.3.5.5/2.7.2.9	sp|P00968|CARB_ECOLI	61.857	0	1345	99	JADHEJ010000013.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_109, whole genome shotgun sequence	2195	5449	|ARGSYNBSUB-PWY|	good_blast	full	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.5;http://identifiers.org/ec-code:2.7.2.9;http://identifiers.org/seed.reaction:rxn00189;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00189;http://identifiers.org/kegg.reaction:R00256;http://identifiers.org/bigg.reaction:GAM;http://identifiers.org/bigg.reaction:GLUN;http://identifiers.org/bigg.reaction:GLUNm;http://identifiers.org/bigg.reaction:GLUNpp;http://identifiers.org/biocyc:META:GLUTAMIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100030	MNXR100030	rxn00189	R00256	GAM;GLUN;GLUNm;GLUNpp	GLUTAMIN-RXN	|ARGSYNBSUB-PWY|	L-arginine biosynthesis II (acetyl cycle)	true	100	0	2	2	ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN ORNCARBAMTRANSFER-RXN ACETYLORNTRANSAM-RXN N-ACETYLGLUTPREDUCT-RXN ACETYLGLUTKIN-RXN GLUTAMATE-N-ACETYLTRANSFERASE-RXN CARBPSYN-RXN N-ACETYLTRANSFER-RXN
rxn00410_c0	UTP:ammonia ligase (ADP-forming)	0.0690689568852014	rxn00410_Shan	"cpd00002[c0],cpd00013[c0],cpd00062[c0],cpd00008[c0],cpd00009[c0],cpd00052[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],UTP[c0],ADP[c0],Phosphate[c0],CTP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00410	UTP:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00410_c0	JADHEJ010000055.1_84965:86590	CTPSYN-RXN	CTP synthetase	6.3.4.2	UniRef90_A1WWZ4	58.379	0	650	98	JADHEJ010000055.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_29, whole genome shotgun sequence	84965	86590	|PWY-7176|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.2;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/kegg.reaction:R00571;http://identifiers.org/bigg.reaction:CTPS1;http://identifiers.org/biocyc:META:RXN-14325;http://identifiers.org/metanetx.reaction:MNXR96944	MNXR96944	rxn00410	R00571	CTPS1	RXN-14325	|PWY-7176|	UTP and CTP de novo biosynthesis	true	100	0	0	0	RXN-12002 UDPKIN-RXN CTPSYN-RXN
rxn00737_c0	L-threonine ammonia-lyase (2-oxobutanoate-forming)	0.125480851620976	rxn00737_Shan	"cpd00161[c0],cpd00013[c0],cpd00094[c0]"	"L-Threonine[c0],NH3[c0],2-Oxobutyrate[c0]"	"-1,1,1"	"1,1,1"	rxn00737	L-threonine ammonia-lyase (2-oxobutanoate-forming)	FALSE	0	1000	rxn00737_c0	JADHEJ010000019.1_38544:37015	RXN-15122	threonine deaminase	4.3.1.19/4.2.1.16	UniRef90_P04968	44.808	7.82e-120	385	98	JADHEJ010000019.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_56, whole genome shotgun sequence	38544	37015	|ILEUSYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.3.1.19;http://identifiers.org/ec-code:4.2.1.16;http://identifiers.org/seed.reaction:rxn00737;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00737;http://identifiers.org/kegg.reaction:R00996;http://identifiers.org/bigg.reaction:TAL;http://identifiers.org/bigg.reaction:THRD_L;http://identifiers.org/bigg.reaction:THRD_Lm;http://identifiers.org/biocyc:META:THREDEHYD-RXN;http://identifiers.org/metanetx.reaction:MNXR104714	MNXR104714	rxn00737	R00996	TAL;THRD_L;THRD_Lm	THREDEHYD-RXN	|ILEUSYN-PWY|	L-isoleucine biosynthesis I (from threonine)	true	100	0	1	1	DIHYDROXYMETVALDEHYDRAT-RXN BRANCHED-CHAINAMINOTRANSFERILEU-RXN ACETOOHBUTREDUCTOISOM-RXN ACETOOHBUTSYN-RXN RXN-15122
rxn01377_c0	gamma-Amino-gamma-cyanobutanoate aminohydrolase	999.993721632151	rxn01377_Shan	"cpd00001[c0],cpd00067[c0],cpd03409[c0],cpd00013[c0],cpd00023[c0]"	"H2O[c0],H+[c0],4-Amino-4-cyanobutanoic acid[c0],NH3[c0],L-Glutamate[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn01377	gamma-Amino-gamma-cyanobutanoate aminohydrolase	FALSE	0	1000	rxn01377_c0	JADHEJ010000103.1_30239:32779	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P56418|ACNB_HELPY	56.927	0	960	99	JADHEJ010000103.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_45, whole genome shotgun sequence	30239	32779	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn01377;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01377;http://identifiers.org/kegg.reaction:R01887;http://identifiers.org/bigg.reaction:NTRLASE3;http://identifiers.org/metanetx.reaction:MNXR102072	MNXR102072	rxn01377	R01887	NTRLASE3	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
rxn02475_c0	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	0.00359138559852357	rxn02475_Shan	"cpd00001[c0],cpd00067[c0],cpd00957[c0],cpd00013[c0],cpd00931[c0]"	"H2O[c0],H+[c0],2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[c0],NH3[c0],5-Amino-6--5-phosphoribosylaminouracil[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn02475	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	FALSE	0	1000	rxn02475_c0	JADHEJ010000034.1_47864:46929	RXN-10058	2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase	3.5.4.26	UniRef90_O84735	40.256	3.2e-60	207	82	JADHEJ010000034.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_14, whole genome shotgun sequence	47864	46929	|PWY-6167|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.4.26;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/kegg.reaction:R03459;http://identifiers.org/bigg.reaction:DHPPDA2;http://identifiers.org/biocyc:META:RIBOFLAVINSYNDEAM-RXN;http://identifiers.org/metanetx.reaction:MNXR97435	MNXR97435	rxn02475	R03459	DHPPDA2	RIBOFLAVINSYNDEAM-RXN	|PWY-6167|	flavin biosynthesis II (archaea)	false	40	0	0	0	RXN-10058 RXN-10055 FADSYN-RXN DIOHBUTANONEPSYN-RXN
rxn05466_c0	TRANS-RXN-173.ce	4.41812397972862	rxn05466_Shan	"cpd00013[e0],cpd00013[c0]"	"NH3[e0],NH3[c0]"	"-1,1"	"2,1"	rxn05466	TRANS-RXN-173.ce	TRUE	-1000	1000	rxn05466_c0	JADHEJ010000122.1_39702:40886	gnl|TC-DB|AFC35023.1|1.A.11.2.14	transport-1.A.11.2.14-ammonia	NA	gnl|TC-DB|AFC35023.1|1.A.11.2.14	32.715	2.42e-42	157	98	JADHEJ010000122.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_53, whole genome shotgun sequence	39702	40886	NA	good_blast	NA	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/bigg.reaction:NH4t;http://identifiers.org/bigg.reaction:NH4tex;http://identifiers.org/bigg.reaction:NH4ti;http://identifiers.org/bigg.reaction:NH4tm;http://identifiers.org/bigg.reaction:NH4tn;http://identifiers.org/bigg.reaction:NH4tp;http://identifiers.org/bigg.reaction:NH4tpp;http://identifiers.org/biocyc:META:RXN-9615;http://identifiers.org/biocyc:META:TRANS-RXN0-206;http://identifiers.org/biocyc:META:TRANS-RXN0-544;http://identifiers.org/metanetx.reaction:MNXR101950	MNXR101950	rxn05466	NA	NH4t;NH4tex;NH4ti;NH4tm;NH4tn;NH4tp;NH4tpp	RXN-9615;TRANS-RXN0-206;TRANS-RXN0-544	NA
rxn07456_c0	R07641	0.270124592521818	rxn07456_Shan	"cpd00002[c0],cpd00013[c0],cpd00242[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd00146[c0]"	"ATP[c0],NH3[c0],H2CO3[c0],ADP[c0],Phosphate[c0],H+[c0],Carbamoylphosphate[c0]"	"-2,-1,-1,2,1,2,1"	"1,1,1,1,1,1,1"	rxn07456	R07641	FALSE	0	1000	rxn07456_c0	((JADHEJ010000013.1_2195:5449) & (JADHEJ010000013.1_1084:2184))	CARBPSYN-RXN	carbamoyl-phosphate synthetase	6.3.5.5/2.7.2.9	sp|P00968|CARB_ECOLI	61.857	0	1345	99	JADHEJ010000013.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_109, whole genome shotgun sequence	2195	5449	|ARGSYNBSUB-PWY|	good_blast	full	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.5;http://identifiers.org/ec-code:2.7.2.9;http://identifiers.org/seed.reaction:rxn07456;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn07456;http://identifiers.org/kegg.reaction:R07641;http://identifiers.org/bigg.reaction:CBPSam;http://identifiers.org/biocyc:META:RXN-13202;http://identifiers.org/metanetx.reaction:MNXR96486	MNXR96486	rxn07456	R07641	CBPSam	RXN-13202	|ARGSYNBSUB-PWY|	L-arginine biosynthesis II (acetyl cycle)	true	100	0	2	2	ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN ORNCARBAMTRANSFER-RXN ACETYLORNTRANSAM-RXN N-ACETYLGLUTPREDUCT-RXN ACETYLGLUTKIN-RXN GLUTAMATE-N-ACETYLTRANSFERASE-RXN CARBPSYN-RXN N-ACETYLTRANSFER-RXN
rxn09519_c0	alpha-Aminopropiononitrile aminohydrolase	999.987443264303	rxn09519_Shan	"cpd00001[c0],cpd00067[c0],cpd03408[c0],cpd00013[c0],cpd00035[c0]"	"H2O[c0],H+[c0],alpha-Aminopropiononitrile[c0],NH3[c0],L-Alanine[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn09519	alpha-Aminopropiononitrile aminohydrolase	TRUE	-1000	1000	rxn09519_c0	JADHEJ010000103.1_30239:32779	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P56418|ACNB_HELPY	56.927	0	960	99	JADHEJ010000103.1 MAG: Gammaproteobacteria bacterium AqS3 AqS3_Scaffold_45, whole genome shotgun sequence	30239	32779	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/kegg.reaction:R03542;http://identifiers.org/bigg.reaction:NTRLASE2;http://identifiers.org/metanetx.reaction:MNXR102071	MNXR102071	rxn09519	R03542	NTRLASE2	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
