target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	0.000330910297565249	rxn00060_Shan	"cpd00001[c0],cpd00689[c0],cpd00013[c0],cpd00755[c0]"	"H2O[c0],Porphobilinogen[c0],NH3[c0],Hydroxymethylbilane[c0]"	"-1,-4,4,1"	"1,1,1,1"	rxn00060	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	0	1000	rxn00060_c0	contig_11_1385522:1386445	OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	UniRef90_A1B853	52.597	7.42e-90	290	98	contig_11	1385522	1386445	|PWY-5188|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.61;http://identifiers.org/ec-code:4.3.1.8;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/kegg.reaction:R00084;http://identifiers.org/bigg.reaction:HMBS;http://identifiers.org/bigg.reaction:PPBNGD;http://identifiers.org/biocyc:META:OHMETHYLBILANESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100658	MNXR100658	rxn00060	R00084	HMBS;PPBNGD	OHMETHYLBILANESYN-RXN	|PWY-5188|	tetrapyrrole biosynthesis I (from glutamate)	false	50	0	0	0	OHMETHYLBILANESYN-RXN PORPHOBILSYNTH-RXN GLURS-RXN
rxn00278_c0	L-Alanine:NAD+ oxidoreductase (deaminating)	0.381745153725741	rxn00278_Shan	"cpd00001[c0],cpd00003[c0],cpd00035[c0],cpd00004[c0],cpd00013[c0],cpd00020[c0],cpd00067[c0]"	"H2O[c0],NAD[c0],L-Alanine[c0],NADH[c0],NH3[c0],Pyruvate[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00278	L-Alanine:NAD+ oxidoreductase (deaminating)	FALSE	0	1000	rxn00278_c0	contig_11_3772020:3773096	ALANINE-DEHYDROGENASE-RXN	L-alanine dehydrogenase	1.4.1.1	UniRef90_E1V931	60.278	4e-123	388	97	contig_11	3772020	3773096	|PWY1-2|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.1;http://identifiers.org/seed.reaction:rxn00278;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00278;http://identifiers.org/kegg.reaction:R00396;http://identifiers.org/bigg.reaction:ALAD_L;http://identifiers.org/bigg.reaction:ALAD_syn;http://identifiers.org/biocyc:META:ALANINE-DEHYDROGENASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95687	MNXR95687	rxn00278	R00396	ALAD_L;ALAD_syn	ALANINE-DEHYDROGENASE-RXN	|PWY1-2|	L-alanine degradation IV	true	100	0	0	0	ALANINE-DEHYDROGENASE-RXN
rxn00410_c0	UTP:ammonia ligase (ADP-forming)	0.0063640142358424	rxn00410_Shan	"cpd00002[c0],cpd00013[c0],cpd00062[c0],cpd00008[c0],cpd00009[c0],cpd00052[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],UTP[c0],ADP[c0],Phosphate[c0],CTP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00410	UTP:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00410_c0	contig_11_1841441:1842637	CTPSYN-RXN	CTP synthetase	6.3.4.2	UniRef90_A1US92	50.369	1.12e-118	383	73	contig_11	1841441	1842637	|PWY-7176|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.2;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/kegg.reaction:R00571;http://identifiers.org/bigg.reaction:CTPS1;http://identifiers.org/biocyc:META:RXN-14325;http://identifiers.org/metanetx.reaction:MNXR96944	MNXR96944	rxn00410	R00571	CTPS1	RXN-14325	|PWY-7176|	UTP and CTP de novo biosynthesis	true	100	0	0	0	RXN-12002 UDPKIN-RXN CTPSYN-RXN
rxn00726_c0	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)	0.00226209260831744	rxn00726_Shan	"cpd00013[c0],cpd00216[c0],cpd00001[c0],cpd00020[c0],cpd00067[c0],cpd00093[c0]"	"NH3[c0],Chorismate[c0],H2O[c0],Pyruvate[c0],H+[c0],Anthranilate[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn00726	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)	FALSE	0	1000	rxn00726_c0	((contig_11_1837730:1836324) & (contig_11_1835976:1835422))	ANTHRANSYN-RXN	anthranilate synthase	4.1.3.27	sp|P20580|TRPE_PSEAE	51.975	7.45e-126	402	95	contig_11	1837730	1836324	|PWY-5958|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.3.27;http://identifiers.org/seed.reaction:rxn00726;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00726;http://identifiers.org/kegg.reaction:R00985;http://identifiers.org/bigg.reaction:ANS2;http://identifiers.org/bigg.reaction:ATNS_nh4;http://identifiers.org/metanetx.reaction:MNXR95844	MNXR95844	rxn00726	R00985	ANS2;ATNS_nh4	NA	|PWY-5958|	acridone alkaloid biosynthesis	false	25	2	0	0	ANTHRANSYN-RXN
rxn00926_c0	Adenine aminohydrolase	1.0097419586829e-27	rxn00926_Shan	"cpd00001[c0],cpd00067[c0],cpd00128[c0],cpd00013[c0],cpd00226[c0]"	"H2O[c0],H+[c0],Adenine[c0],NH3[c0],HYXN[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00926	Adenine aminohydrolase	FALSE	0	1000	rxn00926_c0	contig_11_1541624:1540734	ADENINE-DEAMINASE-RXN	adenine deaminase	3.5.4.2	UniRef90_B3EL75	41.447	1.28e-59	204	89	contig_11	1541624	1540734	|PWY-6610|	good_blast	keyenzyme	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.4.2;http://identifiers.org/seed.reaction:rxn00926;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00926;http://identifiers.org/kegg.reaction:R01244;http://identifiers.org/bigg.reaction:ADD;http://identifiers.org/biocyc:META:ADENINE-DEAMINASE-RXN;http://identifiers.org/metanetx.reaction:MNXR95443	MNXR95443	rxn00926	R01244	ADD	ADENINE-DEAMINASE-RXN	|PWY-6610|	adenine salvage	true	66	0	1	1	ADENINE-DEAMINASE-RXN ADENPRIBOSYLTRAN-RXN
rxn00950_c0	Cystathionine L-homocysteine-lyase (deaminating)	0.0366193122595353	rxn00950_Shan	"cpd00001[c0],cpd00424[c0],cpd00013[c0],cpd00020[c0],cpd00135[c0]"	"H2O[c0],Cystathionine[c0],NH3[c0],Pyruvate[c0],Homocysteine[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00950	Cystathionine L-homocysteine-lyase (deaminating)	FALSE	0	1000	rxn00950_c0	((contig_11_4008971:4010008 | contig_11_841445:840099 | contig_11_2104025:2102814 | contig_11_3994815:3993961))	CYSTATHIONINE-BETA-LYASE-RXN	cystathionine beta-lyase	4.4.1.13/4.4.1.6/4.4.1.8	UniRef50_A0A0D0S9W6	70.52	1.89e-159	494	94	contig_11	4008971	4010008	|HOMOSER-METSYN-PWY|	good_blast	threshold	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.4.1.13;http://identifiers.org/ec-code:4.4.1.6;http://identifiers.org/ec-code:4.4.1.8;http://identifiers.org/seed.reaction:rxn00950;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|HOMOSER-METSYN-PWY|	L-methionine biosynthesis I	true	80	0	2	2	HOMSUCTRAN-RXN O-SUCCHOMOSERLYASE-RXN HOMOCYSMETB12-RXN CYSTATHIONINE-BETA-LYASE-RXN
rxn01377_c0	gamma-Amino-gamma-cyanobutanoate aminohydrolase	999.999421511137	rxn01377_Shan	"cpd00001[c0],cpd00067[c0],cpd03409[c0],cpd00013[c0],cpd00023[c0]"	"H2O[c0],H+[c0],4-Amino-4-cyanobutanoic acid[c0],NH3[c0],L-Glutamate[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn01377	gamma-Amino-gamma-cyanobutanoate aminohydrolase	FALSE	0	1000	rxn01377_c0	contig_11_426312:423649	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P25516|ACNA_ECOLI	59.513	0	1012	99	contig_11	426312	423649	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn01377;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01377;http://identifiers.org/kegg.reaction:R01887;http://identifiers.org/bigg.reaction:NTRLASE3;http://identifiers.org/metanetx.reaction:MNXR102072	MNXR102072	rxn01377	R01887	NTRLASE3	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
rxn01715_c0	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing)	0.0945123308946373	rxn01715_Shan	"cpd00001[c0],cpd00007[c0],cpd00374[c0],cpd00013[c0],cpd00025[c0],cpd02361[c0]"	"H2O[c0],O2[c0],Tyramine[c0],NH3[c0],H2O2[c0],4-Hydroxyphenylacetaldehyde[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn01715	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing)	FALSE	0	1000	rxn01715_c0	((contig_11_3682837:3684000) & (contig_11_3857693:3859165) & (contig_11_235129:234377) & (contig_11_1249687:1251213) & (contig_11_426312:423649 | contig_11_605196:604000 | contig_11_2393421:2394563 | contig_11_2308938:2306740 | contig_11_2810282:2809197 | contig_11_168481:167330 | contig_11_4008953:4010002 | contig_11_2104040:2102769 | contig_11_3407535:3406093 | contig_11_744850:743516 | contig_11_1385435:1384434 | contig_11_3497806:3496835 | contig_11_469638:470609 | contig_11_2544837:2545916 | contig_11_1291327:1290179 | contig_11_1586563:1588155)) | contig_11_2804010:2802805	RXN-1401	tryptamine oxidase	1.4.3.4/1.4.3.9	UniRef50_A0A1T5ITN4	40.099	4.71e-84	278	92	contig_11	2804010	2802805	|PWY-3181|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.3.4;http://identifiers.org/ec-code:1.4.3.9;http://identifiers.org/seed.reaction:rxn01715;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01715;http://identifiers.org/kegg.reaction:R02382;http://identifiers.org/bigg.reaction:TYROXDAc;http://identifiers.org/bigg.reaction:TYROXDApp;http://identifiers.org/biocyc:META:RXN-5821;http://identifiers.org/metanetx.reaction:MNXR104996	MNXR104996	rxn01715	R02382	TYROXDAc;TYROXDApp	RXN-5821	|PWY-3181|	L-tryptophan degradation VI (via tryptamine)	false	33	1	0	0	RXN-1401
rxn02475_c0	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	0.000330910297565249	rxn02475_Shan	"cpd00001[c0],cpd00067[c0],cpd00957[c0],cpd00013[c0],cpd00931[c0]"	"H2O[c0],H+[c0],2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[c0],NH3[c0],5-Amino-6--5-phosphoribosylaminouracil[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn02475	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	FALSE	0	1000	rxn02475_c0	contig_11_1798936:1800024	RXN-10058	2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase	3.5.4.26	UniRef90_O66534	40.548	1.2e-73	245	99	contig_11	1798936	1800024	|PWY-6167|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.4.26;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/kegg.reaction:R03459;http://identifiers.org/bigg.reaction:DHPPDA2;http://identifiers.org/biocyc:META:RIBOFLAVINSYNDEAM-RXN;http://identifiers.org/metanetx.reaction:MNXR97435	MNXR97435	rxn02475	R03459	DHPPDA2	RIBOFLAVINSYNDEAM-RXN	|PWY-6167|	flavin biosynthesis II (archaea)	false	40	0	0	0	RXN-10058 RXN-10055 RIBOFLAVIN-SYN-RXN DIOHBUTANONEPSYN-RXN
rxn05466_c0	TRANS-RXN-173.ce	-0.688771984545772	rxn05466_Shan	"cpd00013[e0],cpd00013[c0]"	"NH3[e0],NH3[c0]"	"-1,1"	"2,1"	rxn05466	TRANS-RXN-173.ce	TRUE	-1000	1000	rxn05466_c0	contig_11_539414:540553	gnl|TC-DB|Q93IP6|1.A.11.2.3	transport-1.A.11.2.3-ammonia	NA	gnl|TC-DB|Q93IP6|1.A.11.2.3	44.975	2.99e-72	246	79	contig_11	539414	540553	NA	good_blast	NA	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/bigg.reaction:NH4t;http://identifiers.org/bigg.reaction:NH4tex;http://identifiers.org/bigg.reaction:NH4ti;http://identifiers.org/bigg.reaction:NH4tm;http://identifiers.org/bigg.reaction:NH4tn;http://identifiers.org/bigg.reaction:NH4tp;http://identifiers.org/bigg.reaction:NH4tpp;http://identifiers.org/biocyc:META:RXN-9615;http://identifiers.org/biocyc:META:TRANS-RXN0-206;http://identifiers.org/biocyc:META:TRANS-RXN0-544;http://identifiers.org/metanetx.reaction:MNXR101950	MNXR101950	rxn05466	NA	NH4t;NH4tex;NH4ti;NH4tm;NH4tn;NH4tp;NH4tpp	RXN-9615;TRANS-RXN0-206;TRANS-RXN0-544	NA
