react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	seed	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID
rxn00003_c0	pyruvate:pyruvate acetaldehydetransferase (decarboxylating)	TRUE	NA	NA	-1000	0	0	((x[1] | x[2]) & (x[3]))	((JADHEH010000059.1_3578:5281 | JADHEH010000115.1_103910:102330) & (JADHEH010000059.1_5568:6059))	rxn00003	ACETOOHBUTSYN-RXN	2-aceto-2-hydroxy-butyrate synthase	2.2.1.6/4.1.3.18	NA	tr|Q0KCU4|Q0KCU4_CUPNH	68.07	0	763	97	JADHEH010000059.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_79, whole genome shotgun sequence	3569	5275	|ILEUSYN-PWY|	good_blast	threshold	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.2.1.6;http://identifiers.org/ec-code:4.1.3.18;http://identifiers.org/seed.reaction:rxn00003;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00003;http://identifiers.org/kegg.reaction:R00006;http://identifiers.org/metanetx.reaction:MNXR106335	MNXR106335	rxn00003	R00006	NA	NA
rxn00010_c0	glyoxylate carboxy-lyase (dimerizing; tartronate-semialdehyde-forming)	FALSE	NA	NA	0	1000	0	x[1]	JADHEH010000059.1_3569:5275	rxn00010	GLYOCARBOLIG-RXN	glyoxylate carboligase	4.1.1.47	NA	UniRef90_P0AEP8	34.502	1.46e-86	292	89	JADHEH010000059.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_79, whole genome shotgun sequence	3608	5167	|GLYCOLATEMET-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.47;http://identifiers.org/seed.reaction:rxn00010;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00010;http://identifiers.org/kegg.reaction:R00013;http://identifiers.org/bigg.reaction:GLXCBL;http://identifiers.org/bigg.reaction:GLXCL;http://identifiers.org/biocyc:META:GLYOCARBOLIG-RXN;http://identifiers.org/metanetx.reaction:MNXR100303	MNXR100303	rxn00010	R00013	GLXCBL;GLXCL	GLYOCARBOLIG-RXN
rxn00011_c0	pyruvate:thiamin diphosphate acetaldehydetransferase (decarboxylating)	TRUE	NA	NA	-1000	0	0	((x[1] | x[2]) & (x[3] | x[4]))	((JADHEH010000059.1_3578:5281 | JADHEH010000115.1_103910:102330) & (JADHEH010000059.1_5568:6059 | JADHEH010000078.1_16737:19388))	rxn00011	RXN0-1134	pyruvate dehydrogenase	1.2.4.1	NA	sp|P0AFG8|ODP1_ECOLI	57.432	0	1030	99	JADHEH010000078.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_24, whole genome shotgun sequence	16737	19388	|PYRUVDEHYD-PWY|	good_blast	full	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.4.1;http://identifiers.org/seed.reaction:rxn00011;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00011;http://identifiers.org/kegg.reaction:R00014;http://identifiers.org/bigg.reaction:PDHam1hi;http://identifiers.org/bigg.reaction:PDHam1mi;http://identifiers.org/biocyc:META:RXN-12583;http://identifiers.org/metanetx.reaction:MNXR102428	MNXR102428	rxn00011	R00014	PDHam1hi;PDHam1mi	RXN-12583
rxn00016_c0	chitobiose N-acetylglucosaminohydrolase	FALSE	NA	NA	0	1000	0	x[1] | x[2]	JADHEH010000002.1_46967:47905 | JADHEH010000028.1_103792:104730	rxn00016	RXN0-5226	glcNAc-1,6-anhMurNAcaminidase	3.2.1.52/3.2.1.29/3.2.1.30	NA	UniRef90_A7MFT1	49.201	3.8e-89	289	90	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	46967	47905	|PWY0-1261|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.2.1.52;http://identifiers.org/ec-code:3.2.1.29;http://identifiers.org/ec-code:3.2.1.30;http://identifiers.org/seed.reaction:rxn00016;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00016;http://identifiers.org/kegg.reaction:R00022;http://identifiers.org/kegg.reaction:R06141;http://identifiers.org/bigg.reaction:HXAD;http://identifiers.org/bigg.reaction:r0013;http://identifiers.org/biocyc:META:RXN-12625;http://identifiers.org/metanetx.reaction:MNXR95628	MNXR95628	rxn00016	R00022;R06141	HXAD;r0013	RXN-12625
rxn00019_c0	2-Nitropropane:oxygen 2-oxidoreductase	FALSE	NA	NA	0	1000	0	x[1]	JADHEH010000116.1_20886:19918	rxn00019	2-NITROPROPANE-DIOXYGENASE-RXN	ethylnitronate monooxygenase	1.13.12.16/1.13.11.32	NA	UniRef50_A0A0K8NVR9	49.859	1.13e-57	200	94	JADHEH010000116.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_49, whole genome shotgun sequence	20886	19918	|PWY-723|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.13.12.16;http://identifiers.org/ec-code:1.13.11.32;http://identifiers.org/seed.reaction:rxn00019;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn00032_c0	Choline:oxygen 1-oxidoreductase	FALSE	NA	NA	0	1000	0	x[1] | x[2]	JADHEH010000036.1_67938:66340 | JADHEH010000084.1_47345:45759	rxn00032	CHOLINE-OXIDASEII-RXN	Betaine aldehyde oxidase	1.1.3.17	NA	UniRef90_Q7X2H8	33.333	3.34e-67	234	95	JADHEH010000036.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_34.2, whole genome shotgun sequence	67938	66340	|PWY-3721|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.3.17;http://identifiers.org/seed.reaction:rxn00032;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	NA	NA	0	1000	0	x[1]	JADHEH010000002.1_89003:89905	rxn00060	OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	NA	UniRef90_A1T0R0	51.827	1.04e-94	304	97	JADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence	89003	89905	|PWY-5188|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.61;http://identifiers.org/ec-code:4.3.1.8;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/kegg.reaction:R00084;http://identifiers.org/bigg.reaction:HMBS;http://identifiers.org/bigg.reaction:PPBNGD;http://identifiers.org/biocyc:META:OHMETHYLBILANESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100658	MNXR100658	rxn00060	R00084	HMBS;PPBNGD	OHMETHYLBILANESYN-RXN
rxn00062_c0	ATP phosphohydrolase	FALSE	NA	NA	0	1000	0	((x[1] | x[2] | x[3] | x[4] | x[5]) & (x[6] | x[7] | x[8] | x[9] | x[10] | x[11] | x[12] | x[13] | x[14] | x[15] | x[16] | x[17] | x[18] | x[19] | x[20] | x[21] | x[22] | x[23] | x[24] | x[25] | x[26] | x[27] | x[28] | x[29] | x[30] | x[31] | x[32] | x[33] | x[34]) & (x[35]) & (x[36]) & (x[37] | x[38]) & (x[39]) & (x[40]) & (x[41]) & (x[42])) | x[43]	((JADHEH010000002.1_68767:67796 | JADHEH010000013.1_4405:3332 | JADHEH010000018.1_34008:34970 | JADHEH010000045.1_26117:27220 | JADHEH010000051.1_140962:140174) & (JADHEH010000005.1_992:3 | JADHEH010000011.1_13144:11384 | JADHEH010000012.1_50495:49575 | JADHEH010000016.1_239046:239837 | JADHEH010000016.1_185339:186061 | JADHEH010000023.1_5565:7385 | JADHEH010000027.1_31236:30313 | JADHEH010000031.1_56518:57504 | JADHEH010000031.1_55393:57339 | JADHEH010000036.1_90292:89372 | JADHEH010000036.1_71992:71243 | JADHEH010000041.1_4451:5233 | JADHEH010000047.1_14230:12650 | JADHEH010000051.1_110915:109881 | JADHEH010000051.1_36972:37913 | JADHEH010000051.1_36001:36765 | JADHEH010000052.1_31140:31910 | JADHEH010000068.1_33655:32105 | JADHEH010000089.1_26707:25688 | JADHEH010000089.1_28339:27521 | JADHEH010000097.1_129045:128038 | JADHEH010000097.1_56237:55215 | JADHEH010000097.1_127958:127143 | JADHEH010000097.1_118614:117550 | JADHEH010000097.1_46003:46719 | JADHEH010000101.1_42875:43915 | JADHEH010000104.1_89445:91013 | JADHEH010000108.1_2180:1278 | JADHEH010000113.1_7443:6724) & (JADHEH010000042.1_13057:15867) & (JADHEH010000075.1_6731:8254) & (JADHEH010000075.1_9895:11262 | JADHEH010000108.1_6239:4590) & (JADHEH010000075.1_8336:8980) & (JADHEH010000079.1_7509:6838) & (JADHEH010000091.1_100987:101934) & (JADHEH010000104.1_489:2096)) | JADHEH010000097.1_68763:68038	rxn00062	TRANS-RXN-220	glucosyl-oleandomycin-exporting ATPase	7.6.2.2/3.6.3.44	NA	UniRef50_A0A5B8YGY4	45.042	0	760	99	JADHEH010000042.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_5, whole genome shotgun sequence	13057	15867	|PWY-6972|	good_blast	NA	Subunit ABC	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:7.6.2.2;http://identifiers.org/ec-code:3.6.3.44;http://identifiers.org/seed.reaction:rxn00062;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00062;http://identifiers.org/kegg.reaction:R00086;http://identifiers.org/bigg.reaction:ATPM;http://identifiers.org/bigg.reaction:ATPPHm;http://identifiers.org/bigg.reaction:ATPS;http://identifiers.org/bigg.reaction:NTP1;http://identifiers.org/biocyc:META:ATPASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96131	MNXR96131	rxn00062	R00086	ATPM;ATPPHm;ATPS;NTP1	ATPASE-RXN
rxn00069_c0	L-glutamate:NAD+ oxidoreductase (transaminating)	TRUE	NA	NA	-1000	1000	0	((x[1] | x[2]))	((JADHEH010000091.1_94574:90048 | JADHEH010000091.1_89932:88445))	rxn00069	GLUTAMATE-SYNTHASE-NADH-RXN	glutamate synthase (NADH-dependent)	1.4.1.14	NA	UniRef50_A0A076JNI8	48.463	0	1420	98	JADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence	94547	90000	|GLUGLNSYN-PWY|	good_blast	full	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.14;http://identifiers.org/seed.reaction:rxn00069;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00069;http://identifiers.org/kegg.reaction:R00093;http://identifiers.org/bigg.reaction:GLUS;http://identifiers.org/bigg.reaction:GLUSx;http://identifiers.org/biocyc:META:GLUTAMATE-SYNTHASE-NADH-RXN;http://identifiers.org/metanetx.reaction:MNXR100289	MNXR100289	rxn00069	R00093	GLUS;GLUSx	GLUTAMATE-SYNTHASE-NADH-RXN
rxn00070_c0	glutathione:NAD+ oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	JADHEH010000097.1_72394:73710	rxn00070	GLUTATHIONE-REDUCT-NADPH-RXN	glutathione reductase	1.8.1.7/1.6.4.2	NA	UniRef90_P06715	50.455	5.71e-138	435	95	JADHEH010000097.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_45, whole genome shotgun sequence	72394	73710	|PWY-4081|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.7;http://identifiers.org/ec-code:1.6.4.2;http://identifiers.org/seed.reaction:rxn00070;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00070;http://identifiers.org/kegg.reaction:R00094;http://identifiers.org/bigg.reaction:GDR;http://identifiers.org/bigg.reaction:GDRh;http://identifiers.org/bigg.reaction:GDRm;http://identifiers.org/bigg.reaction:r0021;http://identifiers.org/bigg.reaction:r0022;http://identifiers.org/metanetx.reaction:MNXR100097	MNXR100097	rxn00070	R00094	GDR;GDRh;GDRm;r0021;r0022	NA
