target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00182_c0	L-glutamate:NAD+ oxidoreductase (deaminating)	-2.19308365139961	rxn00182_Shan	"cpd00001[c0],cpd00003[c0],cpd00023[c0],cpd00004[c0],cpd00013[c0],cpd00024[c0],cpd00067[c0]"	"H2O[c0],NAD[c0],L-Glutamate[c0],NADH[c0],NH3[c0],2-Oxoglutarate[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00182	L-glutamate:NAD+ oxidoreductase (deaminating)	TRUE	-1000	1000	rxn00182_c0	k99_32427_7025:5682	GLUTAMATE-DEHYDROGENASE-NADP+-RXN	glutamate dehydrogenase	1.4.1.3	UniRef90_P94598	61.024	0	570	100	k99_32427 flag=0 multi=106.0812 len=13615	7025	5682	|ARGININE-SYN4-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.3;http://identifiers.org/seed.reaction:rxn00182;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00182;http://identifiers.org/kegg.reaction:R00243;http://identifiers.org/bigg.reaction:GDH;http://identifiers.org/bigg.reaction:GDH1;http://identifiers.org/bigg.reaction:GDHm;http://identifiers.org/bigg.reaction:GLUDxi;http://identifiers.org/biocyc:META:GLUTAMATE-DEHYDROGENASE-RXN;http://identifiers.org/metanetx.reaction:MNXR100085	MNXR100085	rxn00182	R00243	GDH;GDH1;GDHm;GLUDxi	GLUTAMATE-DEHYDROGENASE-RXN	|ARGININE-SYN4-PWY|	L-ornithine biosynthesis II	false	50	0	0	0	GLUTAMATE-DEHYDROGENASE-NADP+-RXN ORNITHINE-GLU-AMINOTRANSFERASE-RXN
rxn00184_c0	L-Glutamate:NADP+ oxidoreductase (deaminating)	-1000	rxn00184_Shan	"cpd00001[c0],cpd00006[c0],cpd00023[c0],cpd00005[c0],cpd00013[c0],cpd00024[c0],cpd00067[c0]"	"H2O[c0],NADP[c0],L-Glutamate[c0],NADPH[c0],NH3[c0],2-Oxoglutarate[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00184	L-Glutamate:NADP+ oxidoreductase (deaminating)	TRUE	-1000	1000	rxn00184_c0	((k99_1611_44226:48647) & (k99_1611_48672:50090) & (k99_32427_7025:5682))	GLUTDEHYD-RXN	glutamate dehydrogenase 2 (NADP-dependent)	1.4.1.4	sp|P09831|GLTB_ECOLI	40.969	0	1082	99	k99_1611 flag=0 multi=130.2652 len=106733	44232	48638	|GLUTSYNIII-PWY|	good_blast	full	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.4;http://identifiers.org/seed.reaction:rxn00184;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00184;http://identifiers.org/kegg.reaction:R00248;http://identifiers.org/bigg.reaction:GDH_nadp;http://identifiers.org/bigg.reaction:GLUDy;http://identifiers.org/bigg.reaction:GLUDyi;http://identifiers.org/bigg.reaction:GLUDym;http://identifiers.org/biocyc:META:GLUTDEHYD-RXN;http://identifiers.org/metanetx.reaction:MNXR100086	MNXR100086	rxn00184	R00248	GDH_nadp;GLUDy;GLUDyi;GLUDym	GLUTDEHYD-RXN	|GLUTSYNIII-PWY|	L-glutamate biosynthesis III	true	100	0	0	0	GLUTDEHYD-RXN
rxn00189_c0	L-Glutamine amidohydrolase	999.564674620621	rxn00189_Shan	"cpd00001[c0],cpd00053[c0],cpd00013[c0],cpd00023[c0]"	"H2O[c0],L-Glutamine[c0],NH3[c0],L-Glutamate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00189	L-Glutamine amidohydrolase	FALSE	0	1000	rxn00189_c0	((k99_1611_58383:57301) & (k99_20305_7832:6171) & (k99_424_37327:40095))	CARBPSYN-RXN	carbamoyl-phosphate synthetase	6.3.5.5/2.7.2.9	sp|P00968|CARB_ECOLI	49.193	0	895	85	k99_424 flag=0 multi=129.9899 len=65038	37327	40095	|ARGSYNBSUB-PWY|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.5;http://identifiers.org/ec-code:2.7.2.9;http://identifiers.org/seed.reaction:rxn00189;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00189;http://identifiers.org/kegg.reaction:R00256;http://identifiers.org/bigg.reaction:GAM;http://identifiers.org/bigg.reaction:GLUN;http://identifiers.org/bigg.reaction:GLUNm;http://identifiers.org/bigg.reaction:GLUNpp;http://identifiers.org/biocyc:META:GLUTAMIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100030	MNXR100030	rxn00189	R00256	GAM;GLUN;GLUNm;GLUNpp	GLUTAMIN-RXN	|ARGSYNBSUB-PWY|	L-arginine biosynthesis II (acetyl cycle)	false	22	0	2	0	ACETYLORNTRANSAM-RXN CARBPSYN-RXN
rxn00410_c0	UTP:ammonia ligase (ADP-forming)	0.0525857283902371	rxn00410_Shan	"cpd00002[c0],cpd00013[c0],cpd00062[c0],cpd00008[c0],cpd00009[c0],cpd00052[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],UTP[c0],ADP[c0],Phosphate[c0],CTP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00410	UTP:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00410_c0	k99_8164_16281:14680	CTPSYN-RXN	CTP synthetase	6.3.4.2	UniRef90_A0M3I8	67.225	0	752	98	k99_8164 flag=0 multi=134.1919 len=31797	16281	14680	|PWY-7176|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.2;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/kegg.reaction:R00571;http://identifiers.org/bigg.reaction:CTPS1;http://identifiers.org/biocyc:META:RXN-14325;http://identifiers.org/metanetx.reaction:MNXR96944	MNXR96944	rxn00410	R00571	CTPS1	RXN-14325	|PWY-7176|	UTP and CTP de novo biosynthesis	false	66	0	0	0	RXN-12002 CTPSYN-RXN
rxn00456_c0	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	0.0480962230611	rxn00456_Shan	"cpd00001[c0],cpd00060[c0],cpd00013[c0],cpd00094[c0],cpd00324[c0]"	"H2O[c0],L-Methionine[c0],NH3[c0],2-Oxobutyrate[c0],MTTL[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00456	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	FALSE	0	1000	rxn00456_c0	k99_16756_35276:34140	RXN-11064	RXN-11064	4.4.1.11	UniRef90_A0A0J6G7P5	36.528	2.37e-72	242	96	k99_16756 flag=0 multi=114.0000 len=36919	35246	34140	|PWY-6931|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.4.1.11;http://identifiers.org/seed.reaction:rxn00456;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00456;http://identifiers.org/kegg.reaction:R00654;http://identifiers.org/bigg.reaction:METGL;http://identifiers.org/biocyc:META:METHIONINE-GAMMA-LYASE-RXN;http://identifiers.org/metanetx.reaction:MNXR101474	MNXR101474	rxn00456	R00654	METGL	METHIONINE-GAMMA-LYASE-RXN	|PWY-6931|	seleno-amino acid detoxification and volatilization I	false	50	0	0	0	RXN-11064
rxn00908_c0	glycine synthase	0.250383704786715	rxn00908_Shan	"cpd00003[c0],cpd00033[c0],cpd00087[c0],cpd00004[c0],cpd00011[c0],cpd00013[c0],cpd00125[c0]"	"NAD[c0],Glycine[c0],Tetrahydrofolate[c0],NADH[c0],CO2[c0],NH3[c0],5-10-Methylenetetrahydrofolate[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00908	glycine synthase	FALSE	0	1000	rxn00908_c0	((k99_47801_9803:6993)) | k99_1008_14893:16290 | k99_152_10820:12202 | k99_41499_3778:2690	GCVP-RXN	glycine decarboxylase	1.4.4.2	UniRef90_A0M5D4	63.588	0	1217	99	k99_47801 flag=0 multi=125.0000 len=34622	9803	6993	|GLYCINE-SYN2-PWY|	good_blast	full	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.4.2;http://identifiers.org/seed.reaction:rxn00908;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00908;http://identifiers.org/kegg.reaction:R01221;http://identifiers.org/bigg.reaction:GLYCL;http://identifiers.org/bigg.reaction:GLYCL_2;http://identifiers.org/bigg.reaction:GLYCLm;http://identifiers.org/bigg.reaction:GLYS;http://identifiers.org/metanetx.reaction:MNXR100330	MNXR100330	rxn00908	R01221	GLYCL;GLYCL_2;GLYCLm;GLYS	NA	|GLYCINE-SYN2-PWY|	glycine biosynthesis II	true	100	0	0	0	GCVP-RXN GCVT-RXN RXN-8629
rxn02475_c0	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	0.00273430548462551	rxn02475_Shan	"cpd00001[c0],cpd00067[c0],cpd00957[c0],cpd00013[c0],cpd00931[c0]"	"H2O[c0],H+[c0],2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[c0],NH3[c0],5-Amino-6--5-phosphoribosylaminouracil[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn02475	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	FALSE	0	1000	rxn02475_c0	k99_47801_32543:31599	RXN-10058	2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase	3.5.4.26	UniRef90_O66534	39.564	8.05e-64	216	89	k99_47801 flag=0 multi=125.0000 len=34622	32543	31599	|PWY-6167|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.4.26;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/kegg.reaction:R03459;http://identifiers.org/bigg.reaction:DHPPDA2;http://identifiers.org/biocyc:META:RIBOFLAVINSYNDEAM-RXN;http://identifiers.org/metanetx.reaction:MNXR97435	MNXR97435	rxn02475	R03459	DHPPDA2	RIBOFLAVINSYNDEAM-RXN	|PWY-6167|	flavin biosynthesis II (archaea)	false	30	0	0	0	RXN-10058 RXN-10055 DIOHBUTANONEPSYN-RXN
rxn03374_c0	Selenocystathionine Lysteine-lyase (deaminating)	0.076272165352046	rxn03374_Shan	"cpd00001[c0],cpd03398[c0],cpd00013[c0],cpd00094[c0],cpd03389[c0]"	"H2O[c0],Selenocystathionine[c0],NH3[c0],2-Oxobutyrate[c0],Selenocysteine[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03374	Selenocystathionine Lysteine-lyase (deaminating)	TRUE	-1000	1000	rxn03374_c0	k99_16756_35276:34140	RXN-15130	cystathionine gamma-lyase	4.4.1.1/4.2.1.15	UniRef90_O05394	41.91	3.97e-89	290	99	k99_16756 flag=0 multi=114.0000 len=36919	35252	34140	|HOMOCYSDEGR-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.4.1.1;http://identifiers.org/ec-code:4.2.1.15;http://identifiers.org/seed.reaction:rxn03374;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn03374;http://identifiers.org/kegg.reaction:R04930;http://identifiers.org/bigg.reaction:SELCYSTGL;http://identifiers.org/metanetx.reaction:MNXR104315	MNXR104315	rxn03374	R04930	SELCYSTGL	NA	|HOMOCYSDEGR-PWY|	L-cysteine biosynthesis III (from L-homocysteine)	false	50	0	0	0	RXN-15130
rxn05466_c0	TRANS-RXN-173.ce	2.56388811396154	rxn05466_Shan	"cpd00013[e0],cpd00013[c0]"	"NH3[e0],NH3[c0]"	"-1,1"	"2,1"	rxn05466	TRANS-RXN-173.ce	TRUE	-1000	1000	rxn05466_c0	k99_11607_12001:13185	gnl|TC-DB|O66515|1.A.11.1.5	transport-1.A.11.1.5-ammonia	NA	gnl|TC-DB|O66515|1.A.11.1.5	45.522	4.79e-89	291	94	k99_11607 flag=0 multi=87.4381 len=21707	12001	13185	NA	good_blast	NA	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/bigg.reaction:NH4t;http://identifiers.org/bigg.reaction:NH4tex;http://identifiers.org/bigg.reaction:NH4ti;http://identifiers.org/bigg.reaction:NH4tm;http://identifiers.org/bigg.reaction:NH4tn;http://identifiers.org/bigg.reaction:NH4tp;http://identifiers.org/bigg.reaction:NH4tpp;http://identifiers.org/biocyc:META:RXN-9615;http://identifiers.org/biocyc:META:TRANS-RXN0-206;http://identifiers.org/biocyc:META:TRANS-RXN0-544;http://identifiers.org/metanetx.reaction:MNXR101950	MNXR101950	rxn05466	NA	NH4t;NH4tex;NH4ti;NH4tm;NH4tn;NH4tp;NH4tpp	RXN-9615;TRANS-RXN0-206;TRANS-RXN0-544	NA
rxn07456_c0	R07641	0.10839396931139	rxn07456_Shan	"cpd00002[c0],cpd00013[c0],cpd00242[c0],cpd00008[c0],cpd00009[c0],cpd00067[c0],cpd00146[c0]"	"ATP[c0],NH3[c0],H2CO3[c0],ADP[c0],Phosphate[c0],H+[c0],Carbamoylphosphate[c0]"	"-2,-1,-1,2,1,2,1"	"1,1,1,1,1,1,1"	rxn07456	R07641	FALSE	0	1000	rxn07456_c0	((k99_1611_58383:57301) & (k99_424_37327:40095))	CARBPSYN-RXN	carbamoyl-phosphate synthetase	6.3.5.5/2.7.2.9	sp|P00968|CARB_ECOLI	49.193	0	895	85	k99_424 flag=0 multi=129.9899 len=65038	37327	40095	|ARGSYNBSUB-PWY|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.5;http://identifiers.org/ec-code:2.7.2.9;http://identifiers.org/seed.reaction:rxn07456;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn07456;http://identifiers.org/kegg.reaction:R07641;http://identifiers.org/bigg.reaction:CBPSam;http://identifiers.org/biocyc:META:RXN-13202;http://identifiers.org/metanetx.reaction:MNXR96486	MNXR96486	rxn07456	R07641	CBPSam	RXN-13202	|ARGSYNBSUB-PWY|	L-arginine biosynthesis II (acetyl cycle)	false	22	0	2	0	ACETYLORNTRANSAM-RXN CARBPSYN-RXN
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	0.00273430548462551	rxn00060_Shan	"cpd00001[c0],cpd00689[c0],cpd00013[c0],cpd00755[c0]"	"H2O[c0],Porphobilinogen[c0],NH3[c0],Hydroxymethylbilane[c0]"	"-1,-4,4,1"	"1,1,1,1"	rxn00060	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	0	1000	rxn00060_c0		OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	UniRef90_A7MQJ1	35.69	4.01e-57	194	94	k99_40072 flag=0 multi=117.4613 len=21322	9542	10405	|PWY-5188|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.61;http://identifiers.org/ec-code:4.3.1.8;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/kegg.reaction:R00084;http://identifiers.org/bigg.reaction:HMBS;http://identifiers.org/bigg.reaction:PPBNGD;http://identifiers.org/biocyc:META:OHMETHYLBILANESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100658	MNXR100658	rxn00060	R00084	HMBS;PPBNGD	OHMETHYLBILANESYN-RXN	|PWY-5188|	tetrapyrrole biosynthesis I (from glutamate)	false	66	0	0	0	PORPHOBILSYNTH-RXN GSAAMINOTRANS-RXN GLUTRNAREDUCT-RXN GLURS-RXN
