react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	seed	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	sol$fluxes
EX_cpd00099_e0	Cl- Exchange	TRUE	NA	NA	-10	1000	0			EX_cpd00099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000627	NA	NA	NA	NA	NA	MS id not found in the gapseq database	-3.35739201262063e-27
EX_cpd00065_e0	L-Tryptophan Exchange	TRUE	NA	NA	-0.1	1000	0			EX_cpd00065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000627	NA	NA	NA	NA	NA	MS id not found in the gapseq database	-3.35739201262063e-27
EX_cpd00216_e0	Chorismate Exchange	TRUE	NA	NA	-0.1	1000	0			EX_cpd00216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000627	NA	NA	NA	NA	NA	MS id not found in the gapseq database	-3.35739201262063e-27
EX_cpd00069_e0	L-Tyrosine Exchange	TRUE	NA	NA	-0.1	1000	0			EX_cpd00069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000627	NA	NA	NA	NA	NA	MS id not found in the gapseq database	-3.35739201262063e-27
EX_cpd11416_c0	EX cpd11416 c0	FALSE	NA	NA	0	1000	1			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	MS id not found in the gapseq database	-3.35739201262063e-27
rxn00048_c0	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)lumazine 2,3-butanediyltransferase	FALSE	NA	NA	0	1000	0			rxn00048	RIBOFLAVIN-SYN-RXN	riboflavin synthase	2.5.1.9	NA	UniRef90_P51961	41.237	5.96e-36	130	89	contig_1	774094	773525	|PWY-6167|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.9;http://identifiers.org/seed.reaction:rxn00048;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00048;http://identifiers.org/kegg.reaction:R00066;http://identifiers.org/bigg.reaction:RBFSb;http://identifiers.org/bigg.reaction:RIBFS;http://identifiers.org/biocyc:META:RIBOFLAVIN-SYN-RXN;http://identifiers.org/metanetx.reaction:MNXR103430	MNXR103430	rxn00048	R00066	RBFSb;RIBFS	RIBOFLAVIN-SYN-RXN	rxn00048_Shan	"cpd00067[c0],cpd02656[c0],cpd00220[c0],cpd02882[c0]"	"H+[c0],6-7-Dimethyl-8--1-D-ribityllumazine[c0],Riboflavin[c0],4--1-D-Ribitylamino-5-aminouracil[c0]"	"-1,-2,1,1"	"1,1,1,1"	rxn00048	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)lumazine 2,3-butanediyltransferase	FALSE	0	1000	0.00307252298159027
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	NA	NA	0	1000	0			rxn00060	OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	NA	UniRef90_C1D679	46.875	1.38e-44	159	72	contig_1	1961310	1960645	|PWY-5188|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.61;http://identifiers.org/ec-code:4.3.1.8;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/kegg.reaction:R00084;http://identifiers.org/bigg.reaction:HMBS;http://identifiers.org/bigg.reaction:PPBNGD;http://identifiers.org/biocyc:META:OHMETHYLBILANESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100658	MNXR100658	rxn00060	R00084	HMBS;PPBNGD	OHMETHYLBILANESYN-RXN	rxn00060_Shan	"cpd00001[c0],cpd00689[c0],cpd00013[c0],cpd00755[c0]"	"H2O[c0],Porphobilinogen[c0],NH3[c0],Hydroxymethylbilane[c0]"	"-1,-4,4,1"	"1,1,1,1"	rxn00060	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	0	1000	0.00307252298163946
rxn00097_c0	ATP:AMP phosphotransferase	TRUE	NA	NA	-1000	1000	0			rxn00097	ADENYL-KIN-RXN	AMP kinase	2.7.4.3	NA	UniRef90_Q0A982	55.682	6.8e-60	184	80	contig_1	983448	983954	|PWY-7219|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.3;http://identifiers.org/seed.reaction:rxn00097;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00097;http://identifiers.org/kegg.reaction:R00127;http://identifiers.org/bigg.reaction:ADK1;http://identifiers.org/bigg.reaction:ADK1m;http://identifiers.org/bigg.reaction:ATAMh;http://identifiers.org/biocyc:META:ADENYL-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR95450	MNXR95450	rxn00097	R00127	ADK1;ADK1m;ATAMh	ADENYL-KIN-RXN	rxn00097_Shan	"cpd00002[c0],cpd00018[c0],cpd00067[c0],cpd00008[c0]"	"ATP[c0],AMP[c0],H+[c0],ADP[c0]"	"-1,-1,-1,2"	"1,1,1,1"	rxn00097	ATP:AMP phosphotransferase	TRUE	-1000	1000	0.858591762960837
rxn00100_c0	ATP:dephospho-CoA 3'-phosphotransferase	FALSE	NA	NA	0	1000	0			rxn00100	DEPHOSPHOCOAKIN-RXN	dephospho-CoA kinase	2.7.1.24	NA	UniRef90_Q2Y748	43	4.52e-51	172	99	contig_1	30216	30815	|COA-PWY|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.24;http://identifiers.org/seed.reaction:rxn00100;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00100;http://identifiers.org/kegg.reaction:R00130;http://identifiers.org/bigg.reaction:DPCOAK;http://identifiers.org/bigg.reaction:DPCOAKm;http://identifiers.org/biocyc:META:DEPHOSPHOCOAKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR97762	MNXR97762	rxn00100	R00130	DPCOAK;DPCOAKm	DEPHOSPHOCOAKIN-RXN	rxn00100_Shan	"cpd00002[c0],cpd00655[c0],cpd00008[c0],cpd00010[c0],cpd00067[c0]"	"ATP[c0],Dephospho-CoA[c0],ADP[c0],CoA[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00100	ATP:dephospho-CoA 3'-phosphotransferase	FALSE	0	1000	0.00307252298158977
rxn00122_c0	ATP:FMN adenylyltransferase	TRUE	NA	NA	-1000	1000	0			rxn00122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn00122;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00122;http://identifiers.org/kegg.reaction:R00161;http://identifiers.org/bigg.reaction:AFAT;http://identifiers.org/bigg.reaction:FMNAT;http://identifiers.org/bigg.reaction:FMNATm;http://identifiers.org/biocyc:META:FADSYN-RXN;http://identifiers.org/metanetx.reaction:MNXR95501	MNXR95501	rxn00122	R00161	AFAT;FMNAT;FMNATm	FADSYN-RXN	rxn00122_Shan	"cpd00002[c0],cpd00050[c0],cpd00012[c0],cpd00015[c0]"	"ATP[c0],FMN[c0],PPi[c0],FAD[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00122	ATP:FMN adenylyltransferase	TRUE	-1000	1000	0.00153626149079514
