target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00060_c0	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	0.0039267481422093	rxn00060_Shan	"cpd00001[c0],cpd00689[c0],cpd00013[c0],cpd00755[c0]"	"H2O[c0],Porphobilinogen[c0],NH3[c0],Hydroxymethylbilane[c0]"	"-1,-4,4,1"	"1,1,1,1"	rxn00060	porphobilinogen:(4-[2-carboxyethyl]-3-[carboxymethyl]pyrrol-2-yl)methyltransferase (hydrolysing)	FALSE	0	1000	rxn00060_c0	contig_11_1385522:1386445	OHMETHYLBILANESYN-RXN	porphobilinogen deaminase	2.5.1.61/4.3.1.8	UniRef90_A1B853	52.597	7.42e-90	290	98	contig_11	1385522	1386445	|PWY-5188|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.61;http://identifiers.org/ec-code:4.3.1.8;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00060;http://identifiers.org/kegg.reaction:R00084;http://identifiers.org/bigg.reaction:HMBS;http://identifiers.org/bigg.reaction:PPBNGD;http://identifiers.org/biocyc:META:OHMETHYLBILANESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100658	MNXR100658	rxn00060	R00084	HMBS;PPBNGD	OHMETHYLBILANESYN-RXN	|PWY-5188|	tetrapyrrole biosynthesis I (from glutamate)	false	50	0	0	0	OHMETHYLBILANESYN-RXN PORPHOBILSYNTH-RXN GLURS-RXN
rxn00187_c0	L-Glutamate:ammonia ligase (ADP-forming)	4.65520056965406	rxn00187_Shan	"cpd00002[c0],cpd00013[c0],cpd00023[c0],cpd00008[c0],cpd00009[c0],cpd00053[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],L-Glutamate[c0],ADP[c0],Phosphate[c0],L-Glutamine[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00187	L-Glutamate:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00187_c0	contig_11_3170991:3172211	GLUTAMINESYN-RXN	glutamine synthetase	6.3.1.2	UniRef90_P00964	58.252	8.46e-152	476	87	contig_11	3170991	3172211	|GLNSYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.1.2;http://identifiers.org/seed.reaction:rxn00187;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00187;http://identifiers.org/kegg.reaction:R00253;http://identifiers.org/bigg.reaction:GALh;http://identifiers.org/bigg.reaction:GALm;http://identifiers.org/bigg.reaction:GLNS;http://identifiers.org/biocyc:META:GLUTAMINESYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100024	MNXR100024	rxn00187	R00253	GALh;GALm;GLNS	GLUTAMINESYN-RXN	|GLNSYN-PWY|	L-glutamine biosynthesis I	true	100	0	0	0	GLUTAMINESYN-RXN
rxn00410_c0	UTP:ammonia ligase (ADP-forming)	0.0755185960106309	rxn00410_Shan	"cpd00002[c0],cpd00013[c0],cpd00062[c0],cpd00008[c0],cpd00009[c0],cpd00052[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],UTP[c0],ADP[c0],Phosphate[c0],CTP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00410	UTP:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00410_c0	contig_11_1841441:1842637	CTPSYN-RXN	CTP synthetase	6.3.4.2	UniRef90_A1US92	50.369	1.12e-118	383	73	contig_11	1841441	1842637	|PWY-7176|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.2;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/kegg.reaction:R00571;http://identifiers.org/bigg.reaction:CTPS1;http://identifiers.org/biocyc:META:RXN-14325;http://identifiers.org/metanetx.reaction:MNXR96944	MNXR96944	rxn00410	R00571	CTPS1	RXN-14325	|PWY-7176|	UTP and CTP de novo biosynthesis	true	100	0	0	0	RXN-12002 UDPKIN-RXN CTPSYN-RXN
rxn00456_c0	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	0.137198217085927	rxn00456_Shan	"cpd00001[c0],cpd00060[c0],cpd00013[c0],cpd00094[c0],cpd00324[c0]"	"H2O[c0],L-Methionine[c0],NH3[c0],2-Oxobutyrate[c0],MTTL[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00456	L-methionine methanethiol-lyase (deaminating;2-oxobutanoate-forming)	FALSE	0	1000	rxn00456_c0	contig_11_4008953:4010002 | contig_11_2104040:2102769	RXN-11064	RXN-11064	4.4.1.11	UniRef90_A0A0J6G7P5	44.444	7.63e-89	291	99	contig_11	4008953	4010002	|PWY-6931|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.4.1.11;http://identifiers.org/seed.reaction:rxn00456;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00456;http://identifiers.org/kegg.reaction:R00654;http://identifiers.org/bigg.reaction:METGL;http://identifiers.org/biocyc:META:METHIONINE-GAMMA-LYASE-RXN;http://identifiers.org/metanetx.reaction:MNXR101474	MNXR101474	rxn00456	R00654	METGL	METHIONINE-GAMMA-LYASE-RXN	|PWY-6931|	seleno-amino acid detoxification and volatilization I	false	50	0	0	0	RXN-11064
rxn00726_c0	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)	0.0268431294298552	rxn00726_Shan	"cpd00013[c0],cpd00216[c0],cpd00001[c0],cpd00020[c0],cpd00067[c0],cpd00093[c0]"	"NH3[c0],Chorismate[c0],H2O[c0],Pyruvate[c0],H+[c0],Anthranilate[c0]"	"-1,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn00726	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)	FALSE	0	1000	rxn00726_c0	((contig_11_1837730:1836324) & (contig_11_1835976:1835422))	ANTHRANSYN-RXN	anthranilate synthase	4.1.3.27	sp|P20580|TRPE_PSEAE	51.975	7.45e-126	402	95	contig_11	1837730	1836324	|PWY-5958|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.3.27;http://identifiers.org/seed.reaction:rxn00726;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00726;http://identifiers.org/kegg.reaction:R00985;http://identifiers.org/bigg.reaction:ANS2;http://identifiers.org/bigg.reaction:ATNS_nh4;http://identifiers.org/metanetx.reaction:MNXR95844	MNXR95844	rxn00726	R00985	ANS2;ATNS_nh4	NA	|PWY-5958|	acridone alkaloid biosynthesis	false	25	2	0	0	ANTHRANSYN-RXN
rxn00916_c0	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	0.123667813236595	rxn00916_Shan	"cpd00002[c0],cpd00013[c0],cpd00497[c0],cpd00012[c0],cpd00018[c0],cpd00067[c0],cpd00126[c0]"	"ATP[c0],NH3[c0],XMP[c0],PPi[c0],AMP[c0],H+[c0],GMP[c0]"	"-1,-1,-1,1,1,3,1"	"1,1,1,1,1,1,1"	rxn00916	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	FALSE	0	1000	rxn00916_c0	contig_11_2560284:2561486	GMP-SYN-GLUT-RXN	xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	6.3.5.2/6.3.4.1	UniRef90_A4YSU1	66.833	1.28e-179	558	75	contig_11	2560284	2561486	|PWY-7221|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.2;http://identifiers.org/ec-code:6.3.4.1;http://identifiers.org/seed.reaction:rxn00916;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00916;http://identifiers.org/kegg.reaction:R01230;http://identifiers.org/bigg.reaction:GMPS;http://identifiers.org/bigg.reaction:GMPSm;http://identifiers.org/biocyc:META:GMP-SYN-NH3-RXN;http://identifiers.org/metanetx.reaction:MNXR100383	MNXR100383	rxn00916	R01230	GMPS;GMPSm	GMP-SYN-NH3-RXN	|PWY-7221|	guanosine ribonucleotides de novo biosynthesis	false	75	0	0	0	GMP-SYN-GLUT-RXN GUANYL-KIN-RXN GDPKIN-RXN
rxn01377_c0	gamma-Amino-gamma-cyanobutanoate aminohydrolase	999.993135359986	rxn01377_Shan	"cpd00001[c0],cpd00067[c0],cpd03409[c0],cpd00013[c0],cpd00023[c0]"	"H2O[c0],H+[c0],4-Amino-4-cyanobutanoic acid[c0],NH3[c0],L-Glutamate[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn01377	gamma-Amino-gamma-cyanobutanoate aminohydrolase	FALSE	0	1000	rxn01377_c0	contig_11_426312:423649	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P25516|ACNA_ECOLI	59.513	0	1012	99	contig_11	426312	423649	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn01377;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01377;http://identifiers.org/kegg.reaction:R01887;http://identifiers.org/bigg.reaction:NTRLASE3;http://identifiers.org/metanetx.reaction:MNXR102072	MNXR102072	rxn01377	R01887	NTRLASE3	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
rxn02475_c0	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	0.0039267481422093	rxn02475_Shan	"cpd00001[c0],cpd00067[c0],cpd00957[c0],cpd00013[c0],cpd00931[c0]"	"H2O[c0],H+[c0],2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone[c0],NH3[c0],5-Amino-6--5-phosphoribosylaminouracil[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn02475	2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase	FALSE	0	1000	rxn02475_c0	contig_11_1798936:1800024	RXN-10058	2,5-diamino-6-(5-phosphoribitylamino)pyrimidin-4(3H)-one deaminase	3.5.4.26	UniRef90_O66534	40.548	1.2e-73	245	99	contig_11	1798936	1800024	|PWY-6167|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.4.26;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn02475;http://identifiers.org/kegg.reaction:R03459;http://identifiers.org/bigg.reaction:DHPPDA2;http://identifiers.org/biocyc:META:RIBOFLAVINSYNDEAM-RXN;http://identifiers.org/metanetx.reaction:MNXR97435	MNXR97435	rxn02475	R03459	DHPPDA2	RIBOFLAVINSYNDEAM-RXN	|PWY-6167|	flavin biosynthesis II (archaea)	false	40	0	0	0	RXN-10058 RXN-10055 RIBOFLAVIN-SYN-RXN DIOHBUTANONEPSYN-RXN
rxn05466_c0	TRANS-RXN-173.ce	5.13750839974298	rxn05466_Shan	"cpd00013[e0],cpd00013[c0]"	"NH3[e0],NH3[c0]"	"-1,1"	"2,1"	rxn05466	TRANS-RXN-173.ce	TRUE	-1000	1000	rxn05466_c0	contig_11_539414:540553	gnl|TC-DB|Q93IP6|1.A.11.2.3	transport-1.A.11.2.3-ammonia	NA	gnl|TC-DB|Q93IP6|1.A.11.2.3	44.975	2.99e-72	246	79	contig_11	539414	540553	NA	good_blast	NA	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05466;http://identifiers.org/bigg.reaction:NH4t;http://identifiers.org/bigg.reaction:NH4tex;http://identifiers.org/bigg.reaction:NH4ti;http://identifiers.org/bigg.reaction:NH4tm;http://identifiers.org/bigg.reaction:NH4tn;http://identifiers.org/bigg.reaction:NH4tp;http://identifiers.org/bigg.reaction:NH4tpp;http://identifiers.org/biocyc:META:RXN-9615;http://identifiers.org/biocyc:META:TRANS-RXN0-206;http://identifiers.org/biocyc:META:TRANS-RXN0-544;http://identifiers.org/metanetx.reaction:MNXR101950	MNXR101950	rxn05466	NA	NH4t;NH4tex;NH4ti;NH4tm;NH4tn;NH4tp;NH4tpp	RXN-9615;TRANS-RXN0-206;TRANS-RXN0-544	NA
rxn09519_c0	alpha-Aminopropiononitrile aminohydrolase	-0.0137292800281627	rxn09519_Shan	"cpd00001[c0],cpd00067[c0],cpd03408[c0],cpd00013[c0],cpd00035[c0]"	"H2O[c0],H+[c0],alpha-Aminopropiononitrile[c0],NH3[c0],L-Alanine[c0]"	"-2,-1,-1,1,1"	"1,1,1,1,1"	rxn09519	alpha-Aminopropiononitrile aminohydrolase	TRUE	-1000	1000	rxn09519_c0	contig_11_426312:423649	RXN-1404	(indole-3-yl)acetonitrilase	3.5.5.1	sp|P25516|ACNA_ECOLI	59.513	0	1012	99	contig_11	426312	423649	|PWY-5026|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:3.5.5.1;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn09519;http://identifiers.org/kegg.reaction:R03542;http://identifiers.org/bigg.reaction:NTRLASE2;http://identifiers.org/metanetx.reaction:MNXR102071	MNXR102071	rxn09519	R03542	NTRLASE2	NA	|PWY-5026|	indole-3-acetate biosynthesis V (bacteria and fungi)	true	100	0	0	0	RXN-1404
